categorical_feature_1,categorical_feature_2,numerical_feature_1,numerical_feature_2,target
category_7,object_category_13,0.19442789301394095,1.1013183833928495,0
nan,object_category_11,0.20372094899534066,0.07737670766512776,0
category_7,object_category_10,1.161479454026814,0.5680120230517399,1
nan,object_category_1,0.9091245981624441,-0.9169894282988726,1
nan,object_category_13,0.7527875241029652,1.9701907830191232,1
nan,object_category_9,0.6966323724447379,0.2524693349663668,1
nan,object_category_1,-0.03795598190551074,1.0549710751395647,1
category_11,object_category_13,0.5403397093696252,0.37126549549936216,1
category_5,object_category_10,-0.9553734813714263,0.7558361284443608,1
nan,object_category_2,-1.105911236013449,-1.1384806667882759,1
nan,object_category_5,0.8583224637295324,0.4093352525980417,0
category_12,object_category_12,1.7591725235022997,-0.9794239546163932,0
nan,object_category_1,0.9798053618906742,-1.1633863610075088,1
category_6,object_category_6,0.7361715175593011,0.722749382802238,1
category_5,object_category_9,1.0844087220990588,-2.2682681327309058,1
nan,object_category_14,0.8547843283572023,-1.834273549466509,1
nan,object_category_4,-1.4091305106760825,0.44063599262545317,1
nan,object_category_2,-0.5206827477737603,-1.0026001793866168,0
nan,object_category_14,-0.49473551216628353,0.2684430192818226,1
nan,object_category_10,-0.6049702499675965,0.4616715003339039,0
category_10,object_category_1,-1.1816690417136282,0.7207240906385487,0
category_6,object_category_3,0.6407720912609095,-0.20491461457150856,0
category_9,object_category_5,-1.40750609479342,-0.1783921227300961,1
nan,object_category_14,-0.2825039727268597,0.2897061292011701,1
category_3,object_category_0,-0.5918113433376038,-0.9252070960001645,0
nan,object_category_5,0.7993597535676673,-0.25529465128513323,0
category_1,object_category_11,-0.4336432217339264,-0.027755456551638483,0
category_6,object_category_1,1.5245274306805454,-0.6901422211526499,0
category_12,object_category_13,-0.6163461793633493,0.691485533306657,0
category_1,object_category_5,-0.6102504524119436,-0.8581357197708182,0
nan,object_category_10,-0.20384115605042014,0.5010893063071808,1
category_1,object_category_5,0.5028044109293278,-0.5397531131651071,1
category_11,object_category_7,1.206493046211441,2.740152968551944,1
nan,object_category_5,0.8052853845897052,0.9422074580808318,0
category_8,object_category_7,-1.3317055337263788,-0.5520886109179447,0
category_2,object_category_12,-1.3632002503076606,-0.755302577817688,1
category_9,object_category_0,-0.3702643009250265,-0.8938496144647315,0
category_10,object_category_10,0.924316863309912,2.0817190284247657,1
category_10,object_category_13,-1.0318423814501088,1.52412376740682,0
category_13,object_category_8,-0.16780115328898,1.1883988777476524,1
category_9,object_category_12,0.2128064435714245,1.0596449851377936,0
category_0,object_category_4,2.1192237683866675,-2.3923063535686735,1
category_11,object_category_13,-1.4316421501719905,0.8346465313160151,1
nan,object_category_11,1.3101763107283315,-1.067496362887145,0
nan,object_category_10,-0.750711702417366,-0.4747371824008118,0
category_13,object_category_1,1.195931330725582,-1.3323790616940576,0
category_14,object_category_9,1.706334051503547,1.1173165962630143,1
category_14,object_category_4,-1.5922808105097959,0.4215343430718371,1
nan,object_category_9,-0.05414062931996214,-1.5001502884353752,1
nan,object_category_1,0.5665722914426382,0.09037824374105881,0
category_4,object_category_7,0.9076395444301812,-0.06358444331844385,0
nan,object_category_2,0.6627981025008877,-0.14004926403349502,1
category_7,object_category_11,0.6175974238736486,0.5318720874246498,1
category_12,object_category_6,-0.726862235509951,1.4364284219125159,0
category_3,object_category_2,1.7232622671429376,-0.5046762442864785,1
nan,object_category_3,0.5388091040817341,-0.41047384704291034,1
category_4,object_category_11,-1.2859811961567889,0.7243188689005187,1
category_13,object_category_2,0.30479349293365104,0.28861947301063534,1
category_4,object_category_6,-1.4770172729187097,1.586898268148762,1
category_14,object_category_8,0.27305150047124754,0.7117547517189396,1
category_5,object_category_11,0.6136691998392837,1.1339988630230198,0
nan,object_category_13,0.40483926085889355,1.4833761160668075,0
category_2,object_category_12,0.049641320445260956,-0.8515046574376365,0
category_6,object_category_8,-0.8665337105426568,-0.7938960814205404,1
nan,object_category_1,0.493590262628936,0.42148631658917274,1
nan,object_category_6,-0.6318076353960222,-0.717037713395926,1
nan,object_category_4,0.40662054515369866,1.74170464871217,0
nan,object_category_8,1.0645187216201715,-1.3301437569366756,0
category_0,object_category_11,0.6325089201721964,0.3062242042458133,0
nan,object_category_11,1.0332768706501143,-0.6596313326545554,0
category_2,object_category_6,2.000659567352535,0.8410005806307754,1
nan,object_category_9,2.5907846734632853,-0.4184987737842997,1
nan,object_category_7,-0.38639997244545166,0.9021397737855562,1
category_9,object_category_7,0.6353447827898631,-0.6011116889662395,0
category_8,object_category_2,-1.057072804639552,-0.2516449954873712,0
nan,object_category_1,0.300571983467993,0.031646739685938764,0
nan,object_category_5,-0.4255143004227408,1.2976123254642804,1
nan,object_category_2,0.633879484001688,0.12141486260635362,0
category_14,object_category_11,0.08410036526941746,-0.39618987034719216,0
category_1,object_category_14,0.5089541571739092,0.5438695063209767,0
category_6,object_category_2,0.5346887952236125,1.7197591587236662,0
nan,object_category_3,1.3615237105092783,0.7004233304402782,1
category_6,object_category_11,0.08956506261275213,-0.10077603535575255,0
category_4,object_category_4,1.6885960874713561,0.008690683457318483,1
category_8,object_category_7,-0.37533253120177623,-1.1206253349710158,0
category_13,object_category_5,1.0243077837043486,-1.6169840486090041,1
nan,object_category_14,-0.9296083165081338,-1.3351966380629996,1
nan,object_category_6,-0.10426394445169158,-0.681243658343425,1
category_10,object_category_3,-0.3638482374135311,0.07286549978351721,0
category_1,object_category_2,-0.6587733690454001,0.10428700343849748,0
category_7,object_category_10,-0.6521041107293973,1.2745274596014615,0
category_13,object_category_1,-1.9713034231298732,0.31938608742818564,0
nan,object_category_8,0.7848187233160324,0.2903793703735136,1
nan,object_category_11,-0.4297017570273644,0.801515356136858,0
category_2,object_category_8,-0.4050782663961971,0.3438735341064207,1
category_6,object_category_4,0.1273876251402975,-0.36919364067042115,1
nan,object_category_6,0.45640540055040923,0.5098391276566984,1
category_5,object_category_0,-0.2927114531380124,0.18573994377484754,0
category_11,object_category_7,0.5689499120513344,1.1340185387202708,0
category_0,object_category_4,-1.5332393234608581,-0.09852418385742923,1
nan,object_category_12,-0.057970618149324964,2.2701026160763877,0
nan,object_category_5,-1.8458796599140241,0.5283921844255635,1
category_6,object_category_0,0.08793663351613322,0.9218558614335598,0
category_3,object_category_0,-1.906777377706313,-1.1029981337720058,1
category_0,object_category_10,0.9466343530778352,0.7459713487643531,0
nan,object_category_7,-0.16647628767160713,0.2793442337482826,1
category_1,object_category_12,1.0652968594574963,1.0574639094088325,1
nan,object_category_11,-0.37068055271524714,-0.27789963424411734,1
category_2,object_category_3,-0.0905841221831443,1.1210189763718112,1
nan,object_category_0,1.6010249809163462,2.054773592626223,1
nan,object_category_10,-1.6647053502562987,-0.09427187377004684,1
nan,object_category_1,0.4665420314868159,1.2159652286336484,0
nan,object_category_2,-1.299565353755567,-0.006072926363962951,0
category_3,object_category_12,-0.284212169719213,0.7903178053324946,0
nan,object_category_11,0.6472039471469626,-1.6531337511102173,1
nan,object_category_8,0.25768911927812904,-0.9161462722053312,1
nan,object_category_0,0.10826542898457052,1.3509209228666366,1
category_6,object_category_12,-0.44717499067508515,-0.24448295212770543,0
nan,object_category_8,-0.3990157488323856,1.0179971478293623,1
category_7,object_category_5,-0.8441162522259057,-0.40003427547280085,0
category_6,object_category_12,-2.6721804465501715,-1.116234544217286,1
category_13,object_category_11,0.08168451521361848,1.2069658450157847,1
nan,object_category_10,-1.5736492258608101,0.1899552651871912,0
category_9,object_category_11,0.17251187520166683,-1.6211781721775835,1
category_10,object_category_3,-1.43916598004843,0.35557110381118956,1
nan,object_category_11,-0.05063669828564533,0.96853390077882,0
nan,object_category_0,-0.5960379616616983,-1.0483399830033309,1
nan,object_category_3,-0.1063396746276575,-1.5687179424596223,0
category_13,object_category_10,-0.07892133627017135,0.3495786030459742,0
category_12,object_category_11,0.8420063662900057,0.8146341799445684,1
nan,object_category_4,-2.535476766848366,1.0279953043640533,1
category_11,object_category_5,-1.0955812622147134,0.35347238923938573,0
category_7,object_category_10,0.30479175003193437,0.5554047598327038,1
category_2,object_category_2,-1.508829962907908,-0.8367249450111625,1
category_10,object_category_8,1.0972562044507492,-0.5498800084383769,1
category_5,object_category_7,-0.051952896642300204,-0.6643092421603217,1
category_2,object_category_10,1.3974469412592407,-0.678353128977866,0
nan,object_category_9,-1.6330112037024964,-0.854729291489543,0
nan,object_category_10,0.17047918544688512,-0.019186631128726463,0
category_7,object_category_11,-1.614901067570809,-0.29358928848287963,0
nan,object_category_1,0.2595194052843522,0.711225884856766,1
nan,object_category_5,1.5050984879264673,1.7008787874935871,0
nan,object_category_4,0.8930491308311505,1.1951501421928947,0
nan,object_category_7,0.3988559583744465,0.5593699593166611,1
nan,object_category_5,0.7147944479479824,-0.2822304778917104,1
category_14,object_category_6,0.0294632883127801,-0.10275336595316462,1
category_2,object_category_3,1.237364224069756,0.6007506004426285,1
nan,object_category_8,0.8088616710490428,1.2920709816844675,1
category_7,object_category_5,-1.2453092837929398,-0.1512256554155371,1
category_14,object_category_12,-0.3480388678874533,0.549240684434927,1
nan,object_category_5,-0.26980502158812086,2.359005807453782,0
nan,object_category_8,-1.1649497313281343,-1.2719401368186214,1
nan,object_category_12,1.190689018111423,-1.8400681519249382,0
category_1,object_category_2,-0.6968935839479934,0.26957338085812566,0
category_9,object_category_8,1.4433752224629655,0.1739960069013974,0
category_11,object_category_13,-1.105235828874839,-1.573000309395365,0
category_7,object_category_14,0.26823388232088663,-0.48998071367797724,1
nan,object_category_11,0.8833851492528988,0.7523560067818834,1
nan,object_category_2,1.732155513065548,-0.7308354478527985,0
nan,object_category_5,0.7751420099910119,-0.08166100907795788,1
category_4,object_category_12,-1.3221258510377571,-1.7402711261383188,1
nan,object_category_2,1.3385282675061732,-1.6036716950221725,1
nan,object_category_6,-0.521126636603597,1.3826434748118692,0
nan,object_category_2,-0.8860117387232975,0.7264535777134429,1
nan,object_category_8,1.8128881816089253,-0.9004384417419302,0
nan,object_category_8,-0.5412331375295466,-0.4711314556945135,0
nan,object_category_3,-0.42015785810536116,0.3641232863991403,1
category_7,object_category_12,0.8952158818115492,0.29096382742480875,1
category_9,object_category_4,1.1474738021217863,-0.14209510763923885,0
category_10,object_category_13,-0.22776026152117718,-1.2738981455247227,1
nan,object_category_7,0.4856529901258507,0.6465935149202289,1
nan,object_category_2,1.014222625007718,-0.44346536062289155,1
category_11,object_category_3,-0.8330207736719282,-0.22036464724420546,1
nan,object_category_5,-0.8073119951780334,0.9078381652992623,1
nan,object_category_3,1.4440970366774328,0.8569718210772375,1
category_6,object_category_0,1.8631735323700822,-0.49809152249156535,1
category_6,object_category_14,-1.7926996624648572,1.5868003321438804,1
nan,object_category_6,1.346806314710361,-0.33308401949438066,1
category_9,object_category_13,0.5427002507128532,-0.35215204707825726,1
nan,object_category_0,0.4332913631267341,0.014608741191220005,1
nan,object_category_4,1.1162080788757736,-0.8710580616464128,1
nan,object_category_11,-0.1197122428280744,-0.9848279365551497,0
category_12,object_category_6,0.6281705459807915,-0.8461982846873526,1
category_8,object_category_6,1.0163594857380374,0.08125771705826933,1
nan,object_category_12,1.671069026640151,-3.143709110742838,0
nan,object_category_6,-0.706191096600162,-0.6942781288722206,1
nan,object_category_4,-1.7026096363224632,-0.7829071315017713,1
nan,object_category_3,-0.9216516506109358,0.8675237973751335,0
nan,object_category_5,-0.21488874393880228,-0.2609518385773489,1
category_11,object_category_9,-0.2928481584330245,-0.28983613161075533,1
nan,object_category_2,-0.6210118846583452,1.0857259723354509,0
category_5,object_category_14,-0.22794978446149308,-0.36577328505864437,0
nan,object_category_4,-0.4408856539468309,1.4987545037244228,0
category_0,object_category_13,-1.1574908435985296,-1.1310823430209649,0
category_5,object_category_5,0.13374377625569805,0.283443985313093,1
nan,object_category_0,-1.38340551280091,-1.8012734149570646,1
nan,object_category_10,-0.27528709816357766,0.4403881964988855,1
nan,object_category_7,1.169618505641702,-0.5103159386618256,1
category_0,object_category_9,1.574333447119194,-0.03654526647874953,0
category_7,object_category_11,-0.4280497827599366,0.4565463883671379,1
nan,object_category_4,1.4293095824483322,-0.20269264058004188,0
nan,object_category_11,2.173327774615205,0.05493964230515894,1
nan,object_category_4,-0.10404359371041808,-0.8565194794620541,0
nan,object_category_11,-0.8446873635398552,0.022604019285925744,0
nan,object_category_12,0.8110977272236927,-0.8720855594733082,0
category_3,object_category_5,1.3954929195935146,-1.0236959444019056,1
nan,object_category_11,-0.9349845208266025,1.7625660517921777,0
nan,object_category_12,-1.2876842895701632,1.206063538072758,1
category_8,object_category_9,0.1784175028494257,1.754825486984535,0
nan,object_category_3,-0.3632855751128007,-0.6062894194520904,0
nan,object_category_4,0.33965459228527883,-1.1166214480069652,0
category_14,object_category_8,-0.6344824479754796,-0.23049754129342534,0
category_4,object_category_4,0.9792134467570897,-0.10736724648002176,1
category_3,object_category_12,-0.12124393223136966,1.9286726623274184,0
nan,object_category_1,-0.029165505952259155,-0.029318993564832495,0
nan,object_category_2,-0.04513416385719455,-1.2934157155850639,0
nan,object_category_14,-0.6212297023299845,0.19586103683577785,1
nan,object_category_11,-0.38581123295296726,1.424324320481128,0
category_3,object_category_5,0.22992529204580883,-1.1606090807490803,1
nan,object_category_6,-0.3663873505391853,-0.2413177759210158,0
nan,object_category_13,0.5457049910553041,1.665441631568388,0
nan,object_category_3,0.5388133564937827,-0.33233444079585744,0
nan,object_category_6,-0.24704723308468535,1.2042738989931454,1
category_5,object_category_10,0.5238227931250548,-1.2928332533511702,1
category_9,object_category_5,0.7039580036446376,0.06539452061904605,1
nan,object_category_12,1.497895256869342,-0.6105588729688322,0
nan,object_category_13,1.1774736380097641,1.2310924487778896,1
nan,object_category_11,-0.193470807682085,1.8498820542233827,0
category_11,object_category_12,-0.06063423970477908,0.8916866472689932,0
category_13,object_category_0,1.3291216523317357,-0.5296821369995656,0
nan,object_category_10,-1.3168620995689886,0.11015767501275285,0
category_1,object_category_3,0.9149134348027739,2.976103141617995,0
category_8,object_category_4,0.3210508075250711,0.9233239185724391,0
nan,object_category_5,-0.9867367564363584,-0.9667838509995939,0
category_14,object_category_8,0.36619740561357245,0.5165988347286473,1
nan,object_category_5,-0.33158652235369507,2.1600681712390233,0
nan,object_category_2,-0.9244001794198322,-0.8300527461223542,0
nan,object_category_5,0.7616282711248458,-0.32052197501080987,1
category_2,object_category_2,-0.6857159733321551,-0.8078971051904861,1
nan,object_category_5,-0.6546238298836938,0.619705361425739,1
nan,object_category_13,-1.590846959716411,1.0678713752481088,0
nan,object_category_0,1.5602644051450105,0.6478964392712923,1
category_8,object_category_9,0.2505146459254847,-0.7572358759681743,1
nan,object_category_2,0.8779518972133905,-1.5918667052354083,1
nan,object_category_6,1.6843147926940325,-2.956325095052498,1
category_6,object_category_6,0.37720921928194756,1.4357147967867743,1
nan,object_category_12,-0.40075986492063476,0.8488010485493864,1
nan,object_category_7,1.5357443564876911,0.6252603141032805,0
nan,object_category_3,-0.6863901886996308,-0.2699506629430061,1
category_11,object_category_2,-1.8401927976697965,0.9456972269825968,0
category_2,object_category_4,-1.8159328148274338,0.8933256719918269,0
nan,object_category_2,-0.8362572097685554,0.040539410307807396,0
nan,object_category_6,0.5734652766599709,1.5705416284341243,0
nan,object_category_9,-0.030221499522169522,2.4581518121520873,0
category_1,object_category_0,-2.089695676369231,0.47639711354025216,0
nan,object_category_4,-2.39547319198263,0.05798817662817865,1
nan,object_category_2,-0.17416100963488446,-0.5475916803585505,0
nan,object_category_14,-1.1091679417361273,1.1648092923535103,1
category_1,object_category_11,0.6785739296828496,-1.144630679687718,0
category_4,object_category_3,0.36692174760736707,1.3262123513521238,0
nan,object_category_3,-0.7637823027268814,-1.3641630654070547,0
nan,object_category_11,0.7710793132406893,0.010849614452687754,1
nan,object_category_9,-0.231224845731659,1.7897649674416407,0
nan,object_category_2,2.5282301531195484,1.3043780397418052,1
nan,object_category_14,1.3768869563695567,0.05091421409252675,1
nan,object_category_11,-0.07869224002636305,0.26137771658440223,0
category_0,object_category_4,-1.5176204634196273,-0.22145900855429357,0
category_14,object_category_1,1.1933908736387357,0.8086047470174095,1
category_6,object_category_8,1.0013208214477702,-1.0549228821372583,0
category_1,object_category_1,0.7659902716007482,0.13613686949791048,0
nan,object_category_1,-1.5354771167187504,-0.00836517760157018,1
nan,object_category_11,-0.34254574783513,1.399395211921389,1
nan,object_category_0,0.5061986848194807,-1.2819964286248247,1
category_10,object_category_14,0.54605400832514,0.4218804701847347,1
category_9,object_category_1,0.7026394347716076,0.3234641538952839,1
category_8,object_category_9,0.9555022346371788,-0.23867621697772426,0
nan,object_category_1,1.4779825957138901,0.4965549629778484,1
nan,object_category_11,-0.7227693126769029,0.7030866140747708,0
nan,object_category_1,-1.4098316303970373,1.071925127302544,0
category_5,object_category_13,1.3795145254998955,0.11058663910393764,1
nan,object_category_12,-0.7742782512002532,-0.09977338268955134,0
category_3,object_category_8,0.3237529614604103,0.8350546951917368,0
category_12,object_category_6,0.5681870588720827,-0.44395170763037534,1
category_11,object_category_7,-1.0659388977201907,1.6359057223103803,1
category_9,object_category_10,-0.08765588674251251,1.1388086012023737,0
category_3,object_category_3,-1.7483232801928656,1.092636557212272,0
category_10,object_category_11,-0.6273881564437267,0.06069822029585884,1
nan,object_category_14,-0.28143260555850563,-0.5892170154331158,1
category_13,object_category_14,0.5239425408632844,-0.7256595606812536,1
nan,object_category_9,0.7655679606158857,-0.8775119386123033,1
nan,object_category_14,0.4806042203132566,-0.6678557077480498,0
nan,object_category_1,-0.12520987297861086,-1.1352115711487976,0
category_1,object_category_8,0.8453616850032107,0.05148607982746686,1
nan,object_category_3,0.25835829920761205,1.0108395745613927,1
category_3,object_category_1,-0.38369590440096224,-1.2735898927841585,1
category_3,object_category_1,0.5899406291607192,1.540231029245134,0
category_0,object_category_9,-0.8214915718460947,1.7620842346228023,1
category_7,object_category_11,0.24923766796260438,-0.05519485434833567,1
category_3,object_category_2,1.8193031285186982,-0.9259085418366857,1
nan,object_category_11,-0.14365065848084727,0.5483303172602282,0
category_11,object_category_1,1.5780552606868228,1.77837586769289,0
nan,object_category_3,-1.7718086472426868,0.16476737175498304,0
category_0,object_category_1,1.4432069485685053,1.1700406449489529,0
category_0,object_category_11,-2.6659382047478766,0.7332515909036368,0
nan,object_category_1,-0.12485824813502307,-0.14279898911220834,1
category_14,object_category_1,0.9915676156798584,-0.2615427707844466,0
category_6,object_category_13,-0.2569403626097215,1.075217787209335,1
nan,object_category_13,-1.3383931125726176,0.7301185904689854,1
nan,object_category_3,-0.22523020979232383,-1.0671973434890967,1
category_12,object_category_13,0.09786866200067884,1.059294335928337,0
nan,object_category_2,-0.8589794994209187,-0.6225982662088159,0
category_2,object_category_14,0.034446977060247436,1.2682301118647712,1
nan,object_category_9,0.5196755370398528,0.5878931249073723,0
category_6,object_category_9,2.1966936761772837,1.3702821402730587,0
category_14,object_category_3,-1.6034527230178977,0.01695075435125694,1
category_14,object_category_0,-1.780603906535089,-1.8285972351695383,1
nan,object_category_0,1.2703223057248334,1.5839284116191827,0
category_10,object_category_0,-1.6740568699424403,0.7221914456406632,0
category_13,object_category_10,-0.7492106372564297,0.46285708467471204,1
category_11,object_category_10,-0.07835482500240513,-0.8428887269129456,0
nan,object_category_0,-0.8169441323548229,-1.4431910058177955,0
nan,object_category_8,0.23074515073151253,-0.7007662200838947,0
category_4,object_category_3,0.37886330217285036,-0.06698171824800343,0
nan,object_category_14,-2.077815758150422,1.3872063549847753,0
nan,object_category_5,1.5771257318310377,0.4657978779815094,1
category_13,object_category_14,-1.1159446621197946,-1.1649937803063373,1
category_2,object_category_3,-0.12487029568934566,0.8774654255884753,0
nan,object_category_14,-0.45382174872123343,0.6005218152029849,1
nan,object_category_0,0.5438979674800711,0.14835950043967652,0
category_9,object_category_13,-1.352618793612718,0.9507111217407211,1
category_2,object_category_3,0.622170112556779,0.6736954363345272,0
nan,object_category_1,0.996842435708818,0.9934434476473272,0
nan,object_category_11,1.315866811829975,-0.8243248177066941,1
nan,object_category_2,0.27056628091339546,0.5368341651836872,1
category_3,object_category_3,-1.0924301935599254,0.79505357175855,1
nan,object_category_11,0.879023580511697,-0.3719436994989719,0
category_0,object_category_7,-0.14291906127297138,0.13494379542244,0
category_8,object_category_14,2.1393863514987594,-0.83576198420326,0
category_12,object_category_8,0.4041395196734571,1.4473579031277943,1
nan,object_category_11,-0.146561378570836,-0.04671887635983819,0
nan,object_category_4,-1.5257944283774754,-0.3599646146019566,1
category_9,object_category_11,1.1240925242418125,0.3167664221579516,1
category_12,object_category_3,-0.9842362816938686,0.5189731246642373,1
category_11,object_category_8,-1.3810407962216094,1.625546951103552,1
nan,object_category_5,-0.4758357826600472,-0.8572126901242018,1
nan,object_category_13,1.674210946057208,0.23952225498321925,0
nan,object_category_5,1.8047157409586294,0.9143030583148891,0
nan,object_category_14,-1.18143693001022,-1.543093090610439,1
category_12,object_category_7,2.0918404738104965,-0.09261698776835085,0
category_3,object_category_7,1.2512316326656752,1.6028687438827578,1
nan,object_category_13,-0.33641994851638796,-0.1849374186006921,1
nan,object_category_3,-0.16728992126377756,0.774022439918636,1
category_5,object_category_13,0.9835304823695069,0.39401817643993864,0
category_13,object_category_14,-0.13933694292512874,-0.6449962677500178,0
category_4,object_category_4,-0.39699999332542857,-1.2305013689147457,1
category_13,object_category_11,0.9484992830141502,0.8290631469149657,0
nan,object_category_14,0.7066120939641305,-1.1350763877742491,1
category_14,object_category_6,-1.5950710536618375,-0.9405683014697286,0
category_4,object_category_2,-0.6740381133229857,0.43950326953832153,0
category_5,object_category_10,-0.24775430939861587,0.12785560744689173,1
nan,object_category_6,-1.1226292551814303,-0.8946030558247946,1
nan,object_category_12,-0.4201159698882804,0.39721562470968785,1
nan,object_category_13,1.6318429904511393,-1.2571213760625155,1
nan,object_category_1,0.5760075325007115,-0.548661226894462,0
nan,object_category_7,-1.4189813619174778,-0.24006361356374764,1
category_9,object_category_9,-0.17030221778481094,0.010430317925065683,1
category_9,object_category_13,-0.7404591176259464,0.5319765208735544,0
category_4,object_category_10,0.5340093246066827,-1.0763028818792975,0
category_4,object_category_9,-1.047068116709604,-0.196479810637243,0
nan,object_category_2,-2.4777467419072154,1.0843058155618153,1
nan,object_category_9,-0.6922235782495071,-0.8811110691571806,0
nan,object_category_11,-1.4136179860928486,-2.212498198105345,1
nan,object_category_4,-0.5405838261045502,1.0333484360500114,0
category_0,object_category_13,-0.4213060247205688,0.491670686800291,0
nan,object_category_12,-0.1606718267720842,0.8173817100170814,0
category_1,object_category_8,-2.1561825888964448,0.5265006823368189,0
category_2,object_category_9,-1.3745969824413578,0.03268010686893536,1
category_7,object_category_5,-0.27347352583268847,-0.45873590558991395,0
category_0,object_category_0,-1.0551478890302917,1.26199601479262,0
nan,object_category_11,0.511481232115355,0.14199032548843749,1
category_6,object_category_1,0.31722347483180785,0.8708913811753303,1
nan,object_category_2,-1.1608171383872512,0.24223913622128923,0
category_4,object_category_10,0.5532335890660514,0.1573463387984909,1
category_6,object_category_5,1.6970420009425693,0.16993957520181602,1
category_9,object_category_2,-0.48107466650649416,0.8162380873126373,0
category_7,object_category_2,-0.1985862438325342,1.7438720733337087,0
nan,object_category_6,-0.07617634501959294,-0.6414876773412054,0
nan,object_category_2,-1.9573961505071025,-0.24115482512749586,0
nan,object_category_9,-0.8290994154216232,0.514360424603199,1
category_4,object_category_6,-0.5578503202355997,-0.06344535707347837,1
category_6,object_category_9,0.2517287532697257,-0.25882757189480604,1
nan,object_category_0,-0.3093482211180123,-0.5385099657277026,1
nan,object_category_4,1.6329854217210105,0.4366338292114863,0
category_14,object_category_0,0.47618389035115527,-0.3502421993493522,1
category_4,object_category_2,3.2088713330938354,2.3411987437511494,1
nan,object_category_7,0.33552006562715847,-0.5879651197052317,1
nan,object_category_5,0.2656817836957277,1.2796570011628166,1
nan,object_category_6,0.35375105269079615,0.975119200024647,1
nan,object_category_6,-1.0900496241218987,0.7335013599343408,0
category_6,object_category_4,0.17907620136579627,-1.5342845602518123,1
nan,object_category_10,-1.4667498820634448,-0.8623511952008457,0
category_2,object_category_10,0.12621691985624023,-0.20072593838369607,1
category_2,object_category_6,-0.10139619564317603,-0.5188737975981955,0
nan,object_category_11,-0.6790292185257805,-0.22215898405025084,1
nan,object_category_5,-1.5725503953311717,1.2747708875126462,0
nan,object_category_7,0.009732474114033234,0.11710936200153847,0
category_7,object_category_7,-1.8704230229215857,-0.15534892799324793,1
nan,object_category_10,-1.5020338766709054,-0.6801967175446287,0
nan,object_category_2,-0.2502782488757791,0.1859155194857677,0
category_9,object_category_13,1.3370149249334877,-0.09736617000517782,0
category_4,object_category_13,-0.6267501957914702,-0.35965200979929124,1
nan,object_category_13,-1.8147821862721276,0.17975382927301356,1
nan,object_category_8,-0.3032165505002608,0.761827315530281,0
category_12,object_category_14,1.4888603208578723,-0.09410593356154413,1
nan,object_category_11,-0.6321496288400651,0.15867510626211884,0
category_6,object_category_14,-1.1894321620271218,-1.083021647669809,0
category_3,object_category_7,-0.1641265285927227,1.387349052168021,0
category_2,object_category_9,-1.8535645366329894,-1.1510486206728845,1
category_1,object_category_5,-0.09584398810096342,1.1432770422403793,1
category_14,object_category_7,0.2338291930594647,-0.07999181056818189,1
nan,object_category_5,1.4179502483097264,-0.0851286874341589,1
nan,object_category_4,-1.6144538541424416,1.1316877716580387,0
category_14,object_category_8,-0.43018569709887583,-0.8598513926525853,1
nan,object_category_0,-0.8766822655931069,-1.4447287580245134,1
category_12,object_category_2,0.8179797945141015,-0.7251316228236019,0
nan,object_category_0,1.4238701791008748,-0.9041707890358156,0
category_10,object_category_14,1.8424136079684859,1.4952496998959761,0
nan,object_category_13,2.001206511453708,-1.326688271824209,1
nan,object_category_5,-1.2199778780744734,-0.6351308990054416,0
nan,object_category_12,-0.9081270286897624,-2.081655225664409,0
category_12,object_category_12,-0.29183841094047547,0.9583585789444844,1
nan,object_category_4,2.473055284010918,1.4014718570879408,1
nan,object_category_12,-0.7058707643672301,0.5445096211784551,0
category_10,object_category_10,2.0473699265118017,0.8175328098660919,0
nan,object_category_12,1.044678777529867,-0.10814339830723657,0
nan,object_category_6,-1.7475054354454496,1.6110988602565268,1
nan,object_category_3,0.8991610022988236,-0.593250252119369,0
category_14,object_category_11,-0.40974185068589186,1.1444353941982714,0
category_13,object_category_14,-0.6632316165573968,0.7664612187349278,0
category_14,object_category_12,0.5663527098676366,-1.2068794813883612,0
nan,object_category_2,-2.251807371497774,-1.974174577210869,0
nan,object_category_0,-1.2476041340790869,0.13496702632571583,0
nan,object_category_12,0.2612197429660963,0.601996669215641,1
category_1,object_category_6,-0.2487693647425667,-0.8730724322948183,1
nan,object_category_6,-0.8178266140484453,0.27667736315333186,1
nan,object_category_1,0.4819010133710113,-0.10728371654464522,1
category_5,object_category_1,-0.873696341621242,0.012773331027928502,1
nan,object_category_3,0.5575527402251634,-0.693622400945308,0
category_7,object_category_10,-0.0008889982125781619,-0.06512603901513445,1
category_2,object_category_10,1.5432540340868495,0.7149094742921258,1
nan,object_category_1,1.1729341263097854,-0.6727311739724475,1
category_8,object_category_5,2.620251719501409,2.24378446772602,0
category_8,object_category_11,-1.7755099458277597,-0.756430087046742,0
category_4,object_category_13,0.5953120221539999,0.8725766835132559,0
category_11,object_category_13,-0.26972540420484,0.9280109966285781,0
nan,object_category_11,0.5689046178690386,-2.3379306416467474,0
nan,object_category_2,0.21276116259496172,-1.5281281192433367,1
nan,object_category_5,0.8828623877031406,-0.4573161914428519,0
nan,object_category_3,0.7003164403262684,1.0417271869490752,1
nan,object_category_7,1.742380830624101,0.4827157834155445,0
category_3,object_category_13,-0.7969744497844841,-1.3722280278045063,1
category_2,object_category_0,0.9311048553608124,0.9005083197060121,1
